created_at,id,like_count,author_id,reply_to_id,replied_to_user_id,tweet
2022-04-05 15:58:12+00:00,1511372643005394945,1,260897065,1511364400942354432,21394379,"@W_Nuclear_News @quakes99 Solar in cloudy and rainy Virginia? I don't think VA has approved U mining, have they?"
2022-04-04 20:47:40+00:00,1511083099957964817,0,109961590,1511019251653611526,21394379,@W_Nuclear_News It means it IS beyond reach.
2022-07-30 13:42:10+00:00,1553375399857496064,0,924220867889864704,1553233925589303296,21394379,"@W_Nuclear_News @SouthernCompany .
The ""load"" in Georgia is Georgia Power's LOAD of crap claim that their $14billion Vogtle would mean lower electrical costs.
Consumed by the 2009 legislature, it has been a gas pain ever since.
Bad stink is that GP WILL PROFIT ON MISTAKES.
https://t.co/wKnyi0sARd https://t.co/FrvPwjJJ2L"
2022-07-30 07:20:20+00:00,1553279310559121408,0,1400007185795633154,1553232667449212929,21394379,"@W_Nuclear_News @LastEnergy Again european tax payer money going elsewhere instead of investing that in Nuward and other SMR EUROPEAN producers... ""thanks poland"""
2022-07-30 12:34:23+00:00,1553358342021677057,0,928134759179579393,1553231409162072064,21394379,"@W_Nuclear_News @EBRD Odd. ""As part of Slovakia's terms of joining the European Union - in 2004 - it was agreed to shut down the reactors ""as soon as possible""."""
2022-07-29 21:33:37+00:00,1553131655761723401,0,924220867889864704,1553048687718326272,21394379,"@W_Nuclear_News @SouthernCompany .
The ""load"" in Georgia is Georgia Power's LOAD of crap claim that their $14billion Vogtle would mean lower electrical costs.
Consumed by the 2009 legislature, it has been a gas pain ever since.
A bad stink is that GP WILL PROFIT ON MISTAKES.
https://t.co/wKnyi0sARd https://t.co/KXLcHK9Oxa"
2022-07-29 16:14:04+00:00,1553051239491018762,0,882747058200993792,1553043824813002752,21394379,@W_Nuclear_News @ENERGY @INL Spare me the click - What is the decision?
2022-07-29 04:46:01+00:00,1552878086059954176,0,1001789863,1552869021195943936,21394379,@W_Nuclear_News Does this indicate a European power plant is shutting down?
2022-07-29 04:24:45+00:00,1552872733087649792,1,1324035281293434881,1552866505246683136,21394379,@W_Nuclear_News @Dr_Keefer 30 years
2022-07-28 21:01:32+00:00,1552761195781816321,6,712995788876562432,1552686571937226752,21394379,"@W_Nuclear_News @NucRegSA @Eskom_SA Oh look, one of the 6 new steam generators https://t.co/NdCf0GN9vW"
